Date,Close,Open,High,Low,Change %,Log_Returns
26-09-2018,1.6031,1.608,1.6094,1.6009,-0.30%,-0.006634146
27-09-2018,1.5925,1.6033,1.6058,1.592,-0.66%,-0.00383781
28-09-2018,1.5864,1.5923,1.5935,1.5824,-0.38%,0.001134001
01-10-2018,1.5882,1.5865,1.5929,1.5858,0.11%,-0.001638415
02-10-2018,1.5856,1.5882,1.5901,1.583,-0.16%,-0.001199003
03-10-2018,1.5837,1.5857,1.5926,1.5817,-0.12%,0.004033026
04-10-2018,1.5901,1.5832,1.591,1.5818,0.40%,0.002198701
05-10-2018,1.5936,1.5901,1.594,1.5875,0.22%,-0.002198701
08-10-2018,1.5901,1.5925,1.5953,1.5872,-0.22%,-0.001132645
09-10-2018,1.5883,1.5904,1.5919,1.5853,-0.11%,0.00345684
10-10-2018,1.5938,1.5891,1.5955,1.5858,0.35%,0.001254076
11-10-2018,1.5958,1.5938,1.6,1.5921,0.13%,-0.001567841
12-10-2018,1.5933,1.5964,1.5972,1.5891,-0.16%,0.000501977
15-10-2018,1.5941,1.5938,1.5976,1.5897,0.05%,-0.001569514
16-10-2018,1.5916,1.5939,1.5972,1.5895,-0.16%,-0.004155392
17-10-2018,1.585,1.5915,1.5925,1.5831,-0.41%,-0.001515343
18-10-2018,1.5826,1.5851,1.5882,1.5812,-0.15%,0.002335196
19-10-2018,1.5863,1.5824,1.5884,1.5764,0.23%,-0.002587977
22-10-2018,1.5822,1.585,1.5905,1.5813,-0.26%,-0.000505753
23-10-2018,1.5814,1.5823,1.5842,1.5788,-0.05%,-0.005262336
24-10-2018,1.5731,1.581,1.582,1.5709,-0.52%,-0.001399491
25-10-2018,1.5709,1.5732,1.5769,1.5683,-0.14%,0.001907912
26-10-2018,1.5739,1.5707,1.5759,1.5687,0.19%,-0.000190627
29-10-2018,1.5736,1.574,1.5774,1.5712,-0.02%,-0.001526329
30-10-2018,1.5712,1.5734,1.5753,1.57,-0.15%,-0.002421463
31-10-2018,1.5674,1.5712,1.5737,1.5664,-0.24%,0.001784804
01-11-2018,1.5702,1.5675,1.5734,1.5663,0.18%,-0.002933863
02-11-2018,1.5656,1.5701,1.5717,1.5626,-0.29%,0.001850612
05-11-2018,1.5685,1.5662,1.5706,1.5614,0.19%,0.000637349
06-11-2018,1.5695,1.5687,1.5709,1.5658,0.06%,-0.00121131
07-11-2018,1.5676,1.5696,1.5744,1.5669,-0.12%,-0.002746816
08-11-2018,1.5633,1.5672,1.5694,1.561,-0.27%,6.39652E-05
09-11-2018,1.5634,1.5634,1.565,1.5601,0.01%,-0.006610003
12-11-2018,1.5531,1.5627,1.5633,1.5525,-0.66%,0.002636403
13-11-2018,1.5572,1.5527,1.5589,1.5521,0.26%,0.001668271
14-11-2018,1.5598,1.5571,1.5647,1.5554,0.17%,-0.001475636
15-11-2018,1.5575,1.5595,1.5616,1.5535,-0.15%,0.006208616
16-11-2018,1.5672,1.5576,1.5677,1.5574,0.62%,0.002421772
19-11-2018,1.571,1.5669,1.5727,1.5642,0.24%,-0.004849422
20-11-2018,1.5634,1.5711,1.574,1.5603,-0.48%,-0.000319867
21-11-2018,1.5629,1.5636,1.5688,1.5624,-0.03%,0.002300762
22-11-2018,1.5665,1.5624,1.5696,1.5617,0.23%,-0.0045427
23-11-2018,1.5594,1.5661,1.5682,1.5576,-0.45%,-0.000834002
26-11-2018,1.5581,1.5596,1.563,1.5567,-0.08%,-0.001862976
27-11-2018,1.5552,1.558,1.5601,1.554,-0.19%,0.003338044
28-11-2018,1.5604,1.5553,1.5624,1.5522,0.33%,0.000640656
29-11-2018,1.5614,1.5609,1.5633,1.5571,0.06%,-0.005458704
30-11-2018,1.5529,1.5612,1.5626,1.5514,-0.54%,-0.000257616
03-12-2018,1.5525,1.5514,1.5572,1.5482,-0.03%,-0.002386097
04-12-2018,1.5488,1.552,1.5572,1.5451,-0.24%,0.001290489
05-12-2018,1.5508,1.549,1.5534,1.5467,0.13%,0.004503643
06-12-2018,1.5578,1.551,1.5623,1.55,0.45%,0.000770021
07-12-2018,1.559,1.5584,1.5648,1.5562,0.08%,0.001602308
10-12-2018,1.5615,1.5589,1.5679,1.5587,0.16%,-0.00442862
11-12-2018,1.5546,1.5609,1.5647,1.554,-0.44%,0.00359574
12-12-2018,1.5602,1.5546,1.5618,1.5536,0.36%,-0.001218535
13-12-2018,1.5583,1.5602,1.5624,1.5541,-0.12%,-0.000577719
14-12-2018,1.5574,1.5581,1.5608,1.5514,-0.06%,0.000256805
17-12-2018,1.5578,1.5568,1.5609,1.554,0.03%,-0.000577905
18-12-2018,1.5569,1.5578,1.5625,1.5544,-0.06%,0.002950233
19-12-2018,1.5615,1.5568,1.5662,1.5563,0.30%,0.004791576
20-12-2018,1.569,1.5615,1.5729,1.5595,0.48%,-0.004023379
21-12-2018,1.5627,1.5688,1.5709,1.5602,-0.40%,0.001790167
24-12-2018,1.5655,1.5623,1.5699,1.5576,0.18%,-0.00345534
25-12-2018,1.5601,1.5662,1.5693,1.5595,-0.34%,-0.00166795
26-12-2018,1.5575,1.5598,1.5678,1.557,-0.17%,0.006017173
27-12-2018,1.5669,1.558,1.5714,1.5566,0.60%,-0.00210829
28-12-2018,1.5636,1.5668,1.5696,1.561,-0.21%,-0.000127918
31-12-2018,1.5634,1.5637,1.5659,1.5572,-0.01%,-0.000255885
01-01-2019,1.563,1.5628,1.5738,1.5562,-0.03%,-0.008287606
02-01-2019,1.5501,1.5629,1.568,1.5472,-0.83%,0.002512807
03-01-2019,1.554,1.5507,1.5567,1.5465,0.25%,-0.00328725
04-01-2019,1.5489,1.5539,1.5563,1.5465,-0.33%,0.005023194
07-01-2019,1.5567,1.5497,1.5574,1.548,0.50%,-0.001735944
08-01-2019,1.554,1.5568,1.5582,1.5526,-0.17%,0.005198818
09-01-2019,1.5621,1.5539,1.5634,1.5518,0.52%,-0.004362617
10-01-2019,1.5553,1.5626,1.5649,1.5534,-0.44%,-0.002188466
11-01-2019,1.5519,1.5557,1.5596,1.5501,-0.22%,0.00096609
14-01-2019,1.5534,1.5518,1.5552,1.5479,0.10%,-0.003417704
15-01-2019,1.5481,1.5537,1.5549,1.5443,-0.34%,-0.00213392
16-01-2019,1.5448,1.5482,1.5488,1.5422,-0.21%,-0.000194219
17-01-2019,1.5445,1.5449,1.547,1.5426,-0.02%,-0.000453324
18-01-2019,1.5438,1.5445,1.5477,1.5413,-0.05%,0.000582807
21-01-2019,1.5447,1.5442,1.5496,1.5428,0.06%,-6.47396E-05
22-01-2019,1.5446,1.5445,1.5474,1.5427,-0.01%,0.001229336
23-01-2019,1.5465,1.545,1.549,1.5425,0.12%,-0.005056409
24-01-2019,1.5387,1.5465,1.5487,1.5364,-0.50%,0.003632829
25-01-2019,1.5443,1.5387,1.5459,1.536,0.36%,0.000970842
28-01-2019,1.5458,1.5439,1.5488,1.5416,0.10%,-0.000129391
29-01-2019,1.5456,1.5462,1.549,1.5432,-0.01%,0.000582129
30-01-2019,1.5465,1.5456,1.5487,1.542,0.06%,-0.004082035
31-01-2019,1.5402,1.5467,1.55,1.5391,-0.41%,0.004211351
01-02-2019,1.5467,1.5401,1.5503,1.5393,0.42%,0.000517097
04-02-2019,1.5475,1.5462,1.5504,1.5446,0.05%,-0.002912152
05-02-2019,1.543,1.5475,1.55,1.5411,-0.29%,-0.001491715
06-02-2019,1.5407,1.5429,1.5435,1.5398,-0.15%,-0.001039029
07-02-2019,1.5391,1.5406,1.5426,1.5362,-0.10%,-0.001300306
08-02-2019,1.5371,1.5384,1.5407,1.5352,-0.13%,-0.001562602
11-02-2019,1.5347,1.5367,1.5377,1.5332,-0.16%,0.000781606
12-02-2019,1.5359,1.5347,1.5381,1.5304,0.08%,-0.003260731
13-02-2019,1.5309,1.5361,1.5385,1.5308,-0.33%,0.002022905
14-02-2019,1.534,1.5312,1.5352,1.5286,0.20%,-0.001043569
15-02-2019,1.5324,1.5342,1.5366,1.5264,-0.10%,0.001434627
18-02-2019,1.5346,1.5316,1.5371,1.5312,0.14%,-0.000130336
19-02-2019,1.5344,1.5341,1.5367,1.5297,-0.01%,-0.001239036
20-02-2019,1.5325,1.5344,1.5371,1.5311,-0.12%,0.001304206
21-02-2019,1.5345,1.5325,1.5371,1.5315,0.13%,-0.001173709
22-02-2019,1.5327,1.535,1.537,1.5302,-0.12%,0.000326169
25-02-2019,1.5332,1.5319,1.5342,1.5297,0.03%,0.00156413
26-02-2019,1.5356,1.5342,1.5367,1.531,0.16%,-0.001498909
27-02-2019,1.5333,1.5353,1.5372,1.5322,-0.15%,0.002670402
28-02-2019,1.5374,1.5333,1.5399,1.5325,0.27%,0.002793026
01-03-2019,1.5417,1.5377,1.5431,1.5359,0.28%,-0.003704069
04-03-2019,1.536,1.542,1.5444,1.533,-0.37%,-0.001955035
05-03-2019,1.533,1.536,1.5381,1.5314,-0.20%,0.001238632
06-03-2019,1.5349,1.5329,1.5379,1.5319,0.12%,-0.007520553
07-03-2019,1.5234,1.5349,1.5365,1.5207,-0.75%,0.002753197
08-03-2019,1.5276,1.5234,1.5286,1.522,0.28%,-0.00039285
11-03-2019,1.527,1.527,1.5298,1.5249,-0.04%,0.001962709
12-03-2019,1.53,1.5275,1.5327,1.5254,0.20%,0.000849312
13-03-2019,1.5313,1.5305,1.5342,1.5296,0.08%,0.000522296
14-03-2019,1.5321,1.5316,1.5359,1.5311,0.05%,-0.000456994
15-03-2019,1.5314,1.5328,1.5353,1.5302,-0.05%,0
18-03-2019,1.5314,1.5313,1.5352,1.5309,0.00%,0.00110948
19-03-2019,1.5331,1.5317,1.5352,1.5311,0.11%,0.002410503
20-03-2019,1.5368,1.534,1.541,1.5317,0.24%,-0.002149628
21-03-2019,1.5335,1.5374,1.5401,1.5316,-0.21%,-0.002350331
22-03-2019,1.5299,1.5342,1.5372,1.5245,-0.23%,-0.002159333
25-03-2019,1.5266,1.531,1.531,1.5261,-0.22%,-0.002295309
26-03-2019,1.5231,1.5272,1.5295,1.5229,-0.23%,0.000196947
27-03-2019,1.5234,1.5239,1.5281,1.5225,0.02%,-0.000393933
28-03-2019,1.5228,1.5244,1.5268,1.5218,-0.04%,-0.001511517
29-03-2019,1.5205,1.5223,1.524,1.5194,-0.15%,-0.00144794
01-04-2019,1.5183,1.5208,1.5234,1.5178,-0.14%,-0.00032937
02-04-2019,1.5178,1.519,1.5207,1.5168,-0.03%,0.001645766
03-04-2019,1.5203,1.5181,1.5226,1.5171,0.16%,-6.57787E-05
04-04-2019,1.5202,1.5208,1.5223,1.5177,-0.01%,-0.000789682
05-04-2019,1.519,1.5208,1.5229,1.5188,-0.08%,0.003745446
08-04-2019,1.5247,1.5203,1.5274,1.5193,0.38%,-0.000656082
09-04-2019,1.5237,1.5266,1.5272,1.5238,-0.07%,0
10-04-2019,1.5237,1.5243,1.5273,1.5201,0.00%,0.001115083
11-04-2019,1.5254,1.5239,1.5281,1.5235,0.11%,0.001964766
12-04-2019,1.5284,1.5263,1.5332,1.5258,0.20%,0.000719448
15-04-2019,1.5295,1.5288,1.5313,1.5281,0.07%,-0.001308473
16-04-2019,1.5275,1.5294,1.5322,1.5275,-0.13%,0
17-04-2019,1.5275,1.528,1.5319,1.5273,0.00%,-0.003081667
18-04-2019,1.5228,1.528,1.5302,1.5223,-0.31%,0.000459574
19-04-2019,1.5235,1.5245,1.5254,1.5218,0.05%,0.001836186
22-04-2019,1.5263,1.5243,1.528,1.5228,0.18%,-0.002230094
23-04-2019,1.5229,1.527,1.528,1.5202,-0.22%,-0.002893406
24-04-2019,1.5185,1.5237,1.5259,1.518,-0.29%,-0.001186083
25-04-2019,1.5167,1.5199,1.5214,1.5165,-0.12%,0.000856757
26-04-2019,1.518,1.5175,1.5204,1.5146,0.09%,0.002960042
29-04-2019,1.5225,1.5187,1.5238,1.5172,0.30%,0.00190295
30-04-2019,1.5254,1.523,1.5281,1.5218,0.19%,-0.000852599
01-05-2019,1.5241,1.5259,1.5296,1.5235,-0.09%,-0.001050351
02-05-2019,1.5225,1.5253,1.5266,1.522,-0.10%,0.000656599
03-05-2019,1.5235,1.5235,1.5248,1.5189,0.07%,0.001770666
06-05-2019,1.5262,1.5243,1.5285,1.5215,0.18%,-0.000983316
07-05-2019,1.5247,1.5267,1.5289,1.523,-0.10%,-0.000196779
08-05-2019,1.5244,1.5251,1.5271,1.5233,-0.02%,0.003470748
09-05-2019,1.5297,1.5249,1.5353,1.5243,0.35%,0.000588178
10-05-2019,1.5306,1.5303,1.5333,1.5281,0.06%,0.004432863
13-05-2019,1.5374,1.5317,1.5425,1.5302,0.44%,-0.002148788
14-05-2019,1.5341,1.538,1.5404,1.5329,-0.21%,-0.001174015
15-05-2019,1.5323,1.5347,1.5361,1.5307,-0.12%,0.000521955
16-05-2019,1.5331,1.533,1.536,1.5309,0.05%,0.002410503
17-05-2019,1.5368,1.5338,1.5389,1.5332,0.24%,0.000195192
20-05-2019,1.5371,1.5371,1.5388,1.5335,0.02%,-0.000520596
21-05-2019,1.5363,1.5376,1.5404,1.5346,-0.05%,0.001040921
22-05-2019,1.5379,1.5376,1.5411,1.536,0.10%,0.002597573
23-05-2019,1.5419,1.5382,1.5435,1.5359,0.26%,-0.001103144
24-05-2019,1.5402,1.5426,1.5445,1.5391,-0.11%,-0.00045459
27-05-2019,1.5395,1.54,1.5421,1.5376,-0.05%,-6.49583E-05
28-05-2019,1.5394,1.5401,1.5428,1.5382,-0.01%,-0.001820547
29-05-2019,1.5366,1.5396,1.5438,1.5369,-0.18%,-0.001237261
30-05-2019,1.5347,1.5375,1.5395,1.5333,-0.12%,0.000586262
31-05-2019,1.5356,1.5354,1.5393,1.5328,0.06%,0.000130234
03-06-2019,1.5358,1.5346,1.5383,1.5307,0.01%,0.000650915
04-06-2019,1.5368,1.5363,1.5424,1.5357,0.07%,-0.002540966
05-06-2019,1.5329,1.5373,1.5413,1.5331,-0.25%,0.003191457
06-06-2019,1.5378,1.5345,1.5413,1.5316,0.32%,0.003699741
07-06-2019,1.5435,1.5379,1.5453,1.5371,0.37%,0.000906618
10-06-2019,1.5449,1.5429,1.5468,1.5411,0.09%,-0.000129467
11-06-2019,1.5447,1.5453,1.5467,1.5424,-0.01%,-0.00142524
12-06-2019,1.5425,1.5447,1.5481,1.5421,-0.14%,-0.001102715
13-06-2019,1.5408,1.5431,1.5444,1.5397,-0.11%,-0.002924834
14-06-2019,1.5363,1.5419,1.5437,1.5364,-0.29%,0.00071575
17-06-2019,1.5374,1.5372,1.541,1.5355,0.07%,-0.005544155
18-06-2019,1.5289,1.5378,1.5419,1.5294,-0.55%,0.000326979
19-06-2019,1.5294,1.5296,1.5343,1.5293,0.03%,0.000980296
20-06-2019,1.5309,1.5303,1.5349,1.5287,0.10%,0.005926619
21-06-2019,1.54,1.5314,1.5421,1.5303,0.59%,0.001362707
24-06-2019,1.5421,1.5394,1.5436,1.5394,0.14%,-0.002077248
25-06-2019,1.5389,1.5427,1.5441,1.5375,-0.21%,0.000649604
26-06-2019,1.5399,1.5396,1.5411,1.5366,0.06%,-0.000909563
27-06-2019,1.5385,1.5403,1.5418,1.5369,-0.09%,-0.000845336
28-06-2019,1.5372,1.5388,1.5418,1.5364,-0.08%,-0.005021695
01-07-2019,1.5295,1.538,1.5387,1.5292,-0.50%,0.000261489
02-07-2019,1.5299,1.5295,1.5348,1.5289,0.03%,-0.000653851
03-07-2019,1.5289,1.5303,1.5331,1.5287,-0.07%,0.000653851
04-07-2019,1.5299,1.5296,1.5313,1.5284,0.07%,-0.002683511
05-07-2019,1.5258,1.5303,1.5308,1.5257,-0.27%,-0.000917973
08-07-2019,1.5244,1.5253,1.5289,1.5234,-0.09%,0.001049043
09-07-2019,1.526,1.5251,1.5272,1.5236,0.10%,0.001047944
10-07-2019,1.5276,1.5266,1.5292,1.5249,0.10%,-0.00045834
11-07-2019,1.5269,1.5282,1.5297,1.5256,-0.05%,0.002028199
12-07-2019,1.53,1.5273,1.5323,1.5267,0.20%,-0.002421229
15-07-2019,1.5263,1.5295,1.5321,1.5262,-0.24%,-0.002558469
16-07-2019,1.5224,1.5267,1.5281,1.5215,-0.26%,0.003147956
17-07-2019,1.5272,1.5229,1.529,1.5221,0.32%,0.001374121
18-07-2019,1.5293,1.5275,1.5315,1.5248,0.14%,-0.002225714
19-07-2019,1.5259,1.53,1.5305,1.5247,-0.22%,-0.000524418
22-07-2019,1.5251,1.5259,1.5278,1.5244,-0.05%,-0.001837633
23-07-2019,1.5223,1.5256,1.5269,1.5214,-0.18%,-0.001709402
24-07-2019,1.5197,1.5227,1.5235,1.5188,-0.17%,0.002694268
25-07-2019,1.5238,1.52,1.5279,1.5161,0.27%,-6.56276E-05
26-07-2019,1.5237,1.5241,1.5261,1.5222,-0.01%,0.001966956
29-07-2019,1.5267,1.524,1.5279,1.5225,0.20%,0.000851147
30-07-2019,1.528,1.5272,1.5296,1.5247,0.09%,-0.004591677
31-07-2019,1.521,1.5286,1.5299,1.5196,-0.46%,0.003150849
01-08-2019,1.5258,1.5217,1.5283,1.5163,0.32%,0.00202966
02-08-2019,1.5289,1.5264,1.5304,1.5228,0.20%,0.014286885
05-08-2019,1.5509,1.5295,1.5518,1.5282,1.44%,-0.002582479
06-08-2019,1.5469,1.5512,1.559,1.5412,-0.26%,0.00058164
07-08-2019,1.5478,1.5474,1.5552,1.5463,0.06%,-0.002069591
08-08-2019,1.5446,1.5483,1.553,1.5448,-0.21%,0.004392772
09-08-2019,1.5514,1.5451,1.5551,1.5448,0.44%,0.002060529
12-08-2019,1.5546,1.5523,1.5568,1.5491,0.21%,-0.006323826
13-08-2019,1.5448,1.5553,1.5595,1.5436,-0.63%,0.002069323
14-08-2019,1.548,1.5453,1.5536,1.5448,0.21%,-0.003688966
15-08-2019,1.5423,1.5485,1.5516,1.5402,-0.37%,-0.004809576
16-08-2019,1.5349,1.5428,1.5438,1.5343,-0.48%,0.000455952
19-08-2019,1.5356,1.5359,1.5391,1.5347,0.05%,0.000846216
20-08-2019,1.5369,1.5362,1.5384,1.5337,0.08%,-0.001953889
21-08-2019,1.5339,1.5372,1.5382,1.533,-0.20%,0.000456249
22-08-2019,1.5346,1.5343,1.5399,1.5332,0.05%,0.007013016
23-08-2019,1.5454,1.5351,1.5469,1.5329,0.70%,-0.002786329
26-08-2019,1.5411,1.5462,1.5541,1.54,-0.28%,-0.000389408
27-08-2019,1.5405,1.5418,1.5447,1.5395,-0.04%,-0.001624168
28-08-2019,1.538,1.5409,1.5421,1.5369,-0.16%,-0.002734555
29-08-2019,1.5338,1.5383,1.5405,1.5325,-0.27%,-0.006344244
30-08-2019,1.5241,1.5345,1.5359,1.5227,-0.63%,0.000918153
02-09-2019,1.5255,1.5241,1.5281,1.5236,0.09%,-0.000131113
03-09-2019,1.5253,1.526,1.5275,1.522,-0.01%,0.001310359
04-09-2019,1.5273,1.5259,1.5281,1.523,0.13%,-0.000392927
05-09-2019,1.5267,1.5276,1.533,1.5248,-0.04%,-0.002557798
06-09-2019,1.5228,1.5271,1.5289,1.5215,-0.26%,0.00052521
09-09-2019,1.5236,1.5237,1.5265,1.5203,0.05%,6.56319E-05
10-09-2019,1.5237,1.5242,1.5258,1.5217,0.01%,-0.0035503
11-09-2019,1.5183,1.5236,1.5256,1.5153,-0.35%,0.001645224
12-09-2019,1.5208,1.5186,1.5235,1.5041,0.16%,-0.000263054
13-09-2019,1.5204,1.5213,1.5257,1.5191,-0.03%,-0.005209547
16-09-2019,1.5125,1.5211,1.5244,1.5117,-0.52%,0.005604102
17-09-2019,1.521,1.5129,1.5221,1.5123,0.56%,-0.002237874
18-09-2019,1.5176,1.5214,1.5226,1.5156,-0.22%,0.002763705
19-09-2019,1.5218,1.518,1.5265,1.5167,0.28%,-0.003225066
20-09-2019,1.5169,1.5225,1.524,1.5135,-0.32%,-0.001847576
23-09-2019,1.5141,1.5172,1.518,1.5106,-0.18%,0.000858227
24-09-2019,1.5154,1.5145,1.5165,1.5122,0.09%,-0.004696242
25-09-2019,1.5083,1.5163,1.5173,1.5077,-0.47%,0.00059652
26-09-2019,1.5092,1.5088,1.5148,1.5074,0.06%,0.000927214
27-09-2019,1.5106,1.5097,1.5143,1.5069,0.09%,-0.003116197
30-09-2019,1.5059,1.5113,1.5129,1.5053,-0.31%,0.004968049
01-10-2019,1.5134,1.5063,1.5157,1.5049,0.50%,0.002046273
02-10-2019,1.5165,1.5141,1.5181,1.5106,0.20%,-0.001782002
03-10-2019,1.5138,1.5169,1.5182,1.5118,-0.18%,-0.000660808
04-10-2019,1.5128,1.5143,1.5163,1.5116,-0.07%,0.001255161
07-10-2019,1.5147,1.513,1.5188,1.513,0.13%,-0.000264114
08-10-2019,1.5143,1.5151,1.5197,1.5122,-0.03%,6.60349E-05
09-10-2019,1.5144,1.5148,1.5175,1.5137,0.01%,-0.001189296
10-10-2019,1.5126,1.5151,1.5197,1.513,-0.12%,0.001717419
11-10-2019,1.5152,1.5136,1.5201,1.5117,0.17%,-0.003702728
14-10-2019,1.5096,1.516,1.5174,1.5079,-0.37%,0.001456279
15-10-2019,1.5118,1.5105,1.5139,1.5072,0.15%,0.003169993
16-10-2019,1.5166,1.512,1.5187,1.5111,0.32%,0.000593257
17-10-2019,1.5175,1.5169,1.5199,1.5135,0.06%,0.004011712
18-10-2019,1.5236,1.5182,1.5244,1.5168,0.40%,-0.004341255
21-10-2019,1.517,1.5202,1.5234,1.5163,-0.43%,-0.00105527
22-10-2019,1.5154,1.5176,1.5193,1.5151,-0.11%,0.000263922
23-10-2019,1.5158,1.5158,1.518,1.5139,0.03%,-0.00125425
24-10-2019,1.5139,1.5161,1.5205,1.5125,-0.13%,-0.002778147
25-10-2019,1.5097,1.5142,1.5165,1.5094,-0.28%,0.001125418
28-10-2019,1.5114,1.5106,1.5131,1.5093,0.11%,0.001256323
29-10-2019,1.5133,1.512,1.5147,1.5093,0.13%,0.003035104
30-10-2019,1.5179,1.5138,1.5192,1.5117,0.30%,-0.000856813
31-10-2019,1.5166,1.5182,1.5218,1.5149,-0.09%,-0.000791557
01-11-2019,1.5154,1.5171,1.5184,1.5115,-0.08%,-0.002378437
04-11-2019,1.5118,1.5157,1.5172,1.5112,-0.24%,-0.005172768
05-11-2019,1.504,1.5122,1.5129,1.5029,-0.52%,0.000465317
06-11-2019,1.5047,1.5046,1.5075,1.5029,0.05%,-0.00366191
07-11-2019,1.4992,1.5051,1.5064,1.4972,-0.37%,-0.001334935
08-11-2019,1.4972,1.4994,1.5027,1.497,-0.13%,0.002534856
11-11-2019,1.501,1.4983,1.5029,1.4978,0.25%,-0.001333334
12-11-2019,1.499,1.5014,1.5026,1.4985,-0.13%,0.000466869
13-11-2019,1.4997,1.4998,1.502,1.4981,0.05%,0.000733211
14-11-2019,1.5008,1.5002,1.5024,1.4977,0.07%,0.001531343
15-11-2019,1.5031,1.5014,1.5044,1.4993,0.15%,0.001861084
18-11-2019,1.5059,1.5032,1.5085,1.5029,0.19%,0.000995586
19-11-2019,1.5074,1.5064,1.5087,1.505,0.10%,0.000397957
20-11-2019,1.508,1.5077,1.509,1.5045,0.04%,-0.00066335
21-11-2019,1.507,1.5082,1.5109,1.5064,-0.07%,-0.002458228
22-11-2019,1.5033,1.5076,1.5105,1.5028,-0.25%,-0.000399202
25-11-2019,1.5027,1.5033,1.5055,1.5019,-0.04%,-0.000199661
26-11-2019,1.5024,1.5033,1.5065,1.5018,-0.02%,-0.000865657
27-11-2019,1.5011,1.5033,1.5052,1.5009,-0.09%,0.001331469
28-11-2019,1.5031,1.5014,1.5054,1.5014,0.13%,0.001861084
29-11-2019,1.5059,1.5036,1.5084,1.5013,0.19%,0.004571512
02-12-2019,1.5128,1.5064,1.5149,1.5056,0.46%,-0.001190555
03-12-2019,1.511,1.5134,1.5145,1.5105,-0.12%,-0.000860728
04-12-2019,1.5097,1.5115,1.5141,1.5085,-0.09%,0.000198695
05-12-2019,1.51,1.5103,1.512,1.5082,0.02%,-0.003848455
06-12-2019,1.5042,1.5106,1.5122,1.5027,-0.38%,-0.000531986
09-12-2019,1.5034,1.5043,1.5066,1.5029,-0.05%,0.001993489
10-12-2019,1.5064,1.5042,1.5082,1.5038,0.20%,0.002386952
11-12-2019,1.51,1.5068,1.5128,1.5054,0.24%,-0.001988731
12-12-2019,1.507,1.5105,1.5138,1.5048,-0.20%,-0.001261578
13-12-2019,1.5051,1.5075,1.5162,1.5039,-0.13%,0.002654105
16-12-2019,1.5091,1.5065,1.5123,1.5057,0.27%,0.00086107
17-12-2019,1.5104,1.5096,1.5147,1.5086,0.09%,-0.00311661
18-12-2019,1.5057,1.5108,1.5122,1.5057,-0.31%,0.000796654
19-12-2019,1.5069,1.5062,1.5108,1.5049,0.08%,-0.004056261
20-12-2019,1.5008,1.5074,1.5085,1.4994,-0.40%,0.001198642
23-12-2019,1.5026,1.5017,1.5048,1.5005,0.12%,-0.000133111
24-12-2019,1.5024,1.5033,1.5043,1.4999,-0.01%,-0.0001997
25-12-2019,1.5021,1.503,1.5052,1.5003,-0.02%,0.000133138
26-12-2019,1.5023,1.503,1.5042,1.501,0.01%,0.00531104
27-12-2019,1.5103,1.5027,1.5127,1.5019,0.53%,-0.000264883
30-12-2019,1.5099,1.5109,1.5134,1.5078,-0.03%,-0.001856149
31-12-2019,1.5071,1.5103,1.512,1.5075,-0.19%,6.63504E-05
01-01-2020,1.5072,1.508,1.5109,1.5077,0.01%,-0.001527174
02-01-2020,1.5049,1.5078,1.5112,1.5041,-0.15%,0.000929862
03-01-2020,1.5063,1.5051,1.508,1.5023,0.09%,0.002784409
06-01-2020,1.5105,1.5077,1.5123,1.5043,0.28%,-0.003514942
07-01-2020,1.5052,1.5105,1.511,1.5039,-0.35%,-0.003460672
08-01-2020,1.5,1.5056,1.5105,1.4994,-0.35%,0.00039992
09-01-2020,1.5006,1.5005,1.5029,1.4994,0.04%,-0.0008
10-01-2020,1.4994,1.501,1.5015,1.4959,-0.08%,-0.000466962
13-01-2020,1.4987,1.5007,1.5009,1.4965,-0.05%,-0.000133458
14-01-2020,1.4985,1.4993,1.5024,1.4964,-0.01%,0.001467058
15-01-2020,1.5007,1.499,1.5037,1.4983,0.15%,-0.0005999
16-01-2020,1.4998,1.501,1.5034,1.4986,-0.06%,-0.004008557
17-01-2020,1.4938,1.5003,1.5008,1.4935,-0.40%,6.69411E-05
20-01-2020,1.4939,1.4943,1.4957,1.4923,0.01%,0.001137314
21-01-2020,1.4956,1.4942,1.5,1.4934,0.11%,-6.6865E-05
22-01-2020,1.4955,1.4964,1.4976,1.4933,-0.01%,-0.001539131
23-01-2020,1.4932,1.4962,1.499,1.4919,-0.15%,-0.002548114
24-01-2020,1.4894,1.4938,1.4947,1.4888,-0.25%,0.00415411
27-01-2020,1.4956,1.4898,1.4972,1.4892,0.42%,0.000334258
28-01-2020,1.4961,1.4961,1.4986,1.4938,0.03%,0.001068876
29-01-2020,1.4977,1.4966,1.4993,1.4944,0.11%,0.002667202
30-01-2020,1.5017,1.4981,1.5053,1.4972,0.27%,0.008157355
31-01-2020,1.514,1.5023,1.5148,1.5004,0.82%,-0.000330306
03-02-2020,1.5135,1.5146,1.5174,1.5098,-0.03%,-0.000462611
04-02-2020,1.5128,1.5137,1.5188,1.5113,-0.05%,0.00402415
05-02-2020,1.5189,1.5135,1.5258,1.5128,0.40%,0.001578844
06-02-2020,1.5213,1.5194,1.5253,1.5178,0.16%,-0.000723327
07-02-2020,1.5202,1.522,1.5266,1.52,-0.07%,-0.002898553
10-02-2020,1.5158,1.5216,1.5249,1.5152,-0.29%,-0.001981114
11-02-2020,1.5128,1.5163,1.5168,1.5113,-0.20%,-0.003974042
12-02-2020,1.5068,1.5134,1.5147,1.5064,-0.40%,-0.000663878
